EntityID	PreferredName	AllNames (seperated by '||')
5938	medical_informatics	medical_informatics
5939	systolic_array	systolic_array
5940	statistical_language_models	statistical_language_models
5941	common_subexpressions	common_subexpressions
5942	concurrent_transactions	concurrent_transactions
5943	logical_relation	logical_relation
5944	bisimulation_equivalence	bisimulation_equivalence
5945	transaction_processing_systems	transaction_processing_systems
5946	subgraph_pattern	subgraph_pattern
5947	semisupervised_learning	semisupervised_learning
5948	vector_data	vector_data
5949	multiplicative_updates	multiplicative_updates
5950	observational_data	observational_data
5951	hierarchical_agglomerative_clustering	hierarchical_agglomerative_clustering
5952	kernel_ridge_regression	kernel_ridge_regression
5953	method_of_moments	method_of_moments
5954	dna_sequence	dna_sequence
5955	interestingness_measure	interestingness_measure
5956	multiple_clusterings	multiple_clusterings
5957	statistical_language_modeling	statistical_language_modeling
5958	generative_probabilistic_model	generative_probabilistic_model
5959	national_institute	national_institute
5960	finite_mixture_model	finite_mixture_model
5961	normalized_mutual_information	normalized_mutual_information
5962	second_order_cone_programming	second_order_cone_programming
5963	product_design	product_design
5964	conditional_probability_distribution	conditional_probability_distribution
5965	preprocessing_stage	preprocessing_stage
5966	clinical_decision_support	clinical_decision_support
5967	naive_bayesian_classifier	naive_bayesian_classifier
5968	abductive_reasoning	abductive_reasoning
5969	lower_dimensional_space	lower_dimensional_space
5970	social_influence_analysis	social_influence_analysis
5971	evolutionary_clustering	evolutionary_clustering
5972	statistical_independence	statistical_independence
5973	total_variation_regularization	total_variation_regularization
5974	statistical_learning_theory	statistical_learning_theory
5975	projection_pursuit	projection_pursuit
5976	person_name	person_name
5977	page_importance	page_importance
5978	blind_feedback	blind_feedback
5979	candidate_answer	candidate_answer
5980	knowledge_based_systems	knowledge_based_systems
5981	morphological_analyzer	morphological_analyzer
5982	input_sentence	input_sentence
5983	parallel_text	parallel_text
5984	video_annotation	video_annotation
5985	transaction_execution	transaction_execution
5986	sensitive_attribute	sensitive_attribute
5987	db2_udb	db2_udb
5988	vertical_partitioning	vertical_partitioning
5989	principle_component_analysis	principle_component_analysis||pca
5990	scientific_visualization	scientific_visualization
5991	fuzzy_clustering	fuzzy_clustering
5992	large_scale_datasets	large_scale_datasets
5993	sparse_linear_combination	sparse_linear_combination
5994	trust_prediction	trust_prediction
5995	sentiment_classifier	sentiment_classifier
5996	vertex_cover_problem	vertex_cover_problem
5997	penalized_likelihood	penalized_likelihood
5998	cardiac_motion	cardiac_motion
5999	visually_impaired	visually_impaired
6000	social_choice_theory	social_choice_theory
6001	lossless_source_coding	lossless_source_coding
6002	sparse_signal_recovery	sparse_signal_recovery
6003	haptic_rendering	haptic_rendering
6004	satisfiability_testing	satisfiability_testing
6005	branching_program	branching_program
6006	cyclic_shift	cyclic_shift
6007	convex_polytope	convex_polytope
6008	hamming_ball	hamming_ball
6009	secret_key_agreement	secret_key_agreement
6010	branching_process	branching_process
6011	matrix_inversion	matrix_inversion
6012	soft_decision_decoding	soft_decision_decoding
6013	circulant_matrices	circulant_matrices
6014	job_shop_scheduling	job_shop_scheduling
6015	expander_codes	expander_codes
6016	uncoded_transmission	uncoded_transmission
6017	average_mutual_information	average_mutual_information
6018	nonvanishing_determinant	nonvanishing_determinant
6019	phase_modulation	phase_modulation
6020	shannon_limit	shannon_limit
6021	lp_decoder	lp_decoder
6022	noncoherent_detection	noncoherent_detection
6023	asymptotic_formula	asymptotic_formula
6024	euclidean_geometry	euclidean_geometry
6025	multipath_fading_channels	multipath_fading_channels
6026	asymptotic_equipartition_property	asymptotic_equipartition_property
6027	optimum_filter	optimum_filter
6028	pulse_amplitude_modulation	pulse_amplitude_modulation
6029	instantaneous_frequency	instantaneous_frequency
6030	psychophysical_experiments	psychophysical_experiments
6031	gabor_transform	gabor_transform
6032	background_image	background_image
6033	image_formation_process	image_formation_process
6034	tactile_feedback	tactile_feedback
6035	curved_surface	curved_surface
6036	simulator_sickness	simulator_sickness
6037	video_retargeting	video_retargeting
6038	inverse_kinematics	inverse_kinematics
6039	corner_detector	corner_detector
6040	total_least_squares	total_least_squares
6041	monocular_slam	monocular_slam
6042	refractive_index	refractive_index
6043	face_hallucination	face_hallucination
6044	face_recognition_grand_challenge	face_recognition_grand_challenge
6045	watershed_segmentation	watershed_segmentation
6046	helmholtz_stereopsis	helmholtz_stereopsis
6047	aerial_imagery	aerial_imagery
6048	frame_interpolation	frame_interpolation
6049	landmark_recognition	landmark_recognition
6050	product_quantization	product_quantization
6051	real_robot	real_robot
6052	independent_components_analysis	independent_components_analysis||ica
6053	watermark_detection	watermark_detection
6054	image_stitching	image_stitching
6055	visual_codebook	visual_codebook
6056	super_pixel	super_pixel
6057	classifier_combination	classifier_combination
6058	rigid_registration	rigid_registration
6059	radiometric_calibration	radiometric_calibration
6060	diagnostic_reasoning	diagnostic_reasoning
6061	contourlet_transform	contourlet_transform
6062	wavelet_frame	wavelet_frame
6063	opponent_modeling	opponent_modeling
6064	functional_equations	functional_equations||functional_equation
6065	financial_markets	financial_markets||financial_market
6066	lyapunov_exponents	lyapunov_exponents||lyapunov_exponent
6067	subroutines	subroutines
6068	uhf	uhf
6069	darwin	darwin
6070	mpi	mpi
6071	nurbs	nurbs
6072	localization_method	localization_method
6073	reducing_energy_consumption	reducing_energy_consumption
6074	passive_localization	passive_localization
6075	radio_propagation	radio_propagation
6076	nand_flash	nand_flash
6077	wearable_sensors	wearable_sensors
6078	magnetic_field	magnetic_field
6079	intelligent_transportation_systems	intelligent_transportation_systems
6080	modulation_scheme	modulation_scheme
6081	remote_procedure_call	remote_procedure_call
6082	congestion_control_scheme	congestion_control_scheme
6083	smart_home	smart_home
6084	impulse_radio	impulse_radio
6085	time_division_multiple_access	time_division_multiple_access||tdma
6086	time_series_forecasting	time_series_forecasting
6087	information_security	information_security
6088	gnu_radio	gnu_radio
6089	route_discovery	route_discovery
6090	obstacle_detection	obstacle_detection
6091	plan_generation	plan_generation
6092	north_america	north_america
6093	homomorphic_encryption	homomorphic_encryption
6094	empirical_validation	empirical_validation
6095	future_direction	future_direction
6096	energy_aware	energy_aware
6097	audio_quality	audio_quality
6098	keynote_address	keynote_address
6099	environmental_impact	environmental_impact
6100	mobility_modeling	mobility_modeling
6101	total_energy_consumption	total_energy_consumption
6102	synchronization_mechanism	synchronization_mechanism
6103	swarm_intelligence	swarm_intelligence
6104	microsoft_research	microsoft_research
6105	policy_enforcement	policy_enforcement
6106	executable_code	executable_code
6107	population_size	population_size
6108	rate_splitting	rate_splitting
6109	centralized_scheduler	centralized_scheduler
6110	multiuser_mimo	multiuser_mimo
6111	acoustic_features	acoustic_features
6112	domain_names	domain_names
6113	datacenter_network	datacenter_network
6114	delay_jitter	delay_jitter
6115	internal_memory	internal_memory
6116	token_ring	token_ring
6117	dynamic_bandwidth_allocation	dynamic_bandwidth_allocation
6118	massively_multiplayer	massively_multiplayer
6119	functional_programming_language	functional_programming_language
6120	stochastic_approximation_algorithm	stochastic_approximation_algorithm
6121	forensic_analysis	forensic_analysis
6122	internet_telephony	internet_telephony
6123	noncooperative_game	noncooperative_game
6124	scaling_factor	scaling_factor
6125	computationally_infeasible	computationally_infeasible
6126	refinement_step	refinement_step
6127	resource_provisioning	resource_provisioning
6128	stochastic_knapsack	stochastic_knapsack
6129	precise_definition	precise_definition
6130	ieee_802.16	ieee_802.16
6131	scale_parameter	scale_parameter
6132	deflection_routing	deflection_routing
6133	evidential_reasoning	evidential_reasoning
6134	common_belief	common_belief
6135	open_issue	open_issue
6136	distributed_virtual_environments	distributed_virtual_environments
6137	difficult_challenge	difficult_challenge
6138	distributed_power_control	distributed_power_control
6139	stochastic_modeling	stochastic_modeling
6140	ml_estimator	ml_estimator
6141	bounded_distance	bounded_distance
6142	expected_profit	expected_profit
6143	asymptotic_convergence	asymptotic_convergence
6144	numerical_integration	numerical_integration
6145	cooperative_behavior	cooperative_behavior
6146	fictitious_play	fictitious_play
6147	discrete_fourier	discrete_fourier
6148	object-oriented_system	object-oriented_system
6149	cooperative_transmission	cooperative_transmission
6150	matroid_theory	matroid_theory
6151	individual_rationality	individual_rationality
6152	trust_propagation	trust_propagation
6153	persistent_storage	persistent_storage
6154	human_supervision	human_supervision
6155	perfect_secrecy	perfect_secrecy
6156	dct_domain	dct_domain
6157	maximum_mutual_information	maximum_mutual_information
6158	k-means_clustering_algorithm	k-means_clustering_algorithm
6159	multiple_target_tracking	multiple_target_tracking
6160	computational_hardness	computational_hardness
6161	bug_detection	bug_detection
6162	structural_operational_semantics	structural_operational_semantics
6163	maintenance_process	maintenance_process
6164	software_engineering_course	software_engineering_course
6165	enterprise_application_integration	enterprise_application_integration
6166	computation_tree_logic	computation_tree_logic||ctl
6167	precise_description	precise_description
6168	requirements_elicitation	requirements_elicitation
6169	completeness_proof	completeness_proof
6170	potential_customers	potential_customers
6171	definite_clause	definite_clause
6172	ibm_research	ibm_research
6173	data_anonymization	data_anonymization
6174	partial_redundancy_elimination	partial_redundancy_elimination
6175	image_processing_applications	image_processing_applications
6176	higher-order_logic	higher-order_logic
6177	quantum_walk	quantum_walk
6178	online_system	online_system
6179	impossibility_result	impossibility_result
6180	density_estimator	density_estimator
6181	approximate_policy_iteration	approximate_policy_iteration
6182	robot_learning	robot_learning
6183	geometrical_interpretation	geometrical_interpretation
6184	automatic_query_expansion	automatic_query_expansion
6185	markov_random_walk	markov_random_walk
6186	positional_information	positional_information
6187	handwriting_recognition	handwriting_recognition
6188	parallel_coordinates	parallel_coordinates
6189	heat_kernel	heat_kernel
6190	frequent_closed_itemsets	frequent_closed_itemsets
6191	monte_carlo_methods	monte_carlo_methods
6192	search_result_page	search_result_page
